index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,counted_pct
2691,227377,,,,,,,,,,,,,,,,,,59.6
2692,227386,,,,,,,,,,,,,,,,,,47.9
2693,227401,,,,,,,,,,,,,,,,,,56.4
2694,227429,,,,,,,,,,,,,,,,,,97.1
2695,227526,2010,7.5,0.8,38.3,18.4,23.7,4.7,11.9,15.6,35.3,5.7,18.6,14.5,41,12,6.6,10.7,81.5
2696,227687,,,,,,,,,,,,,,,,,,29.2
2697,227757,,,,,,,,,,,,,,,,,,92.7
2698,227766,,,,,,,,,,,,,,,,,,21.4
2699,227836,,,,,,,,,,,,,,,,,,
2700,227845,,,,,,,,,,,,,,,,,,61.4
2701,227854,,,,,,,,,,,,,,,,,,24.5
2702,227863,,,,,,,,,,,,,,,,,,60.8
2703,227881,2010,21.6,3.5,35.3,19.3,49.4,10.8,4.4,11.4,57.2,5.7,12,8.2,65.8,8.8,2.7,5.2,55.9
2704,227924,,,,,,,,,,,,,,,,,,21.1
2705,227979,,,,,,,,,,,,,,,,,,39.1
2706,228042,,,,,,,,,,,,,,,,,,82.4
2707,228149,,,,,,,,,,,,,,,,,,80.7
2708,228158,,,,,,,,,,,,,,,,,,35.2
2709,228246,,,,,,,,,,,,,,,,,,82.1
2710,228316,,,,,,,,,,,,,,,,,,34.5
2711,228325,,,,,,,,,,,,,,,,,,51.6
2712,228343,,,,,,,,,,,,,,,,,,93.2
2713,228431,2010,21.7,4.2,30.6,22.1,44.4,14.9,4.2,12.7,53,6.5,10.9,10.4,59.7,10.1,1.5,6.2,76.6
2714,228459,2010,25.1,4.2,41.7,16.3,55.8,12.4,7.2,8.2,59.7,5,14.9,7.2,68.3,7.7,3.4,5.3,51.4
2715,228468,,,,,,,,,,,,,,,,,,97.7
2716,228486,,,,,,,,,,,,,,,,,,85.4
2717,228501,,,,,,,,,,,,,,,,,,48.7
2718,228529,2008,15,3.1,32.7,18.2,37.6,12.9,5.2,10.5,49.6,8.3,11.5,8.6,55.8,12.4,2,5.2,54.7
2719,228547,,,,,,,,,,,,,,,,,,32.2
2720,228608,,,,,,,,,,,,,,,,,,41.4
2721,228680,,,,,,,,,,,,,,,,,,32.4
2722,228699,,,,,,,,,,,,,,,,,,68.3
2723,228705,,,,,,,,,,,,,,,,,,59.1
2724,228723,2010,46.2,1.9,38.1,8,79.2,5.3,2.4,5.4,76.5,5,6.4,5.4,81.8,8,0.7,2.8,93.7
2725,228769,2011,15.7,5.8,34.2,27.3,38.3,16.3,7.3,16.9,43.5,9.6,13.9,12.5,50.6,14.3,3.7,8.2,96.9
2726,228778,,,,,,,,,,,,,,,,,,75.9
2727,228787,2011,40.3,3.5,26.2,17.6,59.7,11.1,4.4,9.6,,,,,,,,,40.2
2728,228796,2010,7.3,2.4,43.6,20.3,34.1,7.5,15.5,15.1,36.1,6.9,20.2,11.6,47.8,12.6,6.9,9.4,58.5
2729,228802,2010,14.3,3,28.9,27.7,34.3,17.4,2.6,14.9,45.7,8.9,9.8,12,52.7,11.9,2.2,8.8,41.1
2730,228875,,,,,,,,,,,,,,,,,,79.7
2731,228884,,,,,,,,,,,,,,,,,,99.1
2732,228981,,,,,,,,,,,,,,,,,,85.7
2733,229018,2010,15.2,5.9,29.7,20.7,32,16.8,5.9,15.6,47.9,7.1,12.5,8.9,55.7,11.4,2.9,4.6,49.5
2734,229027,2010,7.3,6.7,31.7,32.5,26,20.2,8.1,18.1,51.7,5.4,14.6,11.9,60.5,9.7,3.5,7.7,64.6
2735,229036,,,,,,,,,,,,,,,,,,
2736,229063,2010,3.6,1.1,25.3,18,13.5,4.5,9.6,16.5,15.1,3.8,20.6,18.5,24.8,8.3,7.2,14.6,61.7
2737,229115,2010,36.9,4.8,33.7,15.7,62.4,12.7,4.9,8.2,53.4,8.9,15.7,10.1,62.8,13.7,3.2,5.3,68.4
2738,229160,,,,,,,,,,,,,,,,,,98.6
2739,229179,2010,5.2,1.3,56.4,20,37.2,9,14.1,17.6,58.2,4.8,13.2,9.5,65.6,8.2,3.3,5.7,41.5
2740,229267,,,,,,,,,,,,,,,,,,94.2
2741,229319,,,,,,,,,,,,,,,,,,39.8
2742,229328,,,,,,,,,,,,,,,,,,14.8
2743,229355,,,,,,,,,,,,,,,,,,55.4
2744,229504,,,,,,,,,,,,,,,,,,21
2745,229540,,,,,,,,,,,,,,,,,,37.2
2746,229780,,,,,,,,,,,,,,,,,,78.9
2747,229799,,,,,,,,,,,,,,,,,,55.7
2748,229814,,,,,,,,,,,,,,,,,,52.7
2749,229832,,,,,,,,,,,,,,,,,,23.4
2750,229841,,,,,,,,,,,,,,,,,,56.2
2751,229887,,,,,,,,,,,,,,,,,,61.7
2752,230038,,,,,,,,,,,,,,,,,,80.7
2753,230047,,,,,,,,,,,,,,,,,,60.7
2754,230056,,,,,,,,,,,,,,,,,,12.4
2755,230171,,,,,,,,,,,,,,,,,,60.9
2756,230366,,,,,,,,,,,,,,,,,,54.1
2757,230384,,,,,,,,,,,,,,,,,,57.7
2758,230418,,,,,,,,,,,,,,,,,,56.7
2759,230472,,,,,,,,,,,,,,,,,,73.8
2760,230597,,,,,,,,,,,,,,,,,,87.3
2761,230603,2010,15.8,8.8,25.1,20.5,29.4,15.2,8.8,16.3,50,8.4,7.9,12.5,54.1,12.8,4.3,7.3,68.8
2762,230621,,,,,,,,,,,,,,,,,,100
2763,230630,,,,,,,,,,,,,,,,,,96.4
2764,230728,2010,20.4,4.8,35.5,15.8,41,11.5,15.4,11.4,50.6,6.9,13.6,8.1,59.9,10.5,3.4,6.2,66
2765,230737,2011,5.6,7.4,37,16,14,12.8,25.6,15.8,17.8,11.4,27.7,16.3,27.4,19.1,13.9,12.1,43
2766,230746,,,,,,,,,,,,,,,,,,38
2767,230764,2010,20.7,2.6,47.4,13.4,47.4,7,17.4,11.2,59.8,4.7,12,7.2,68,7.5,4.4,5.1,51
2768,230782,2010,5.7,9.2,35.1,13.4,15.6,16,18.3,12,28.3,13.4,15.3,7.1,34.3,17.1,5.6,6.1,60.1
2769,230807,,,,,,,,,,,,,,,,,,65.8
2770,230816,,,,,,,,,,,,,,,,,,90.7
2771,230825,,,,,,,,,,,,,,,,,,45.1
2772,230834,,,,,,,,,,,,,,,,,,68.2
2773,230852,,,,,,,,,,,,,,,,,,73
2774,230861,,,,,,,,,,,,,,,,,,13.2
2775,230889,,,,,,,,,,,,,,,,,,10.4
2776,230898,,,,,,,,,,,,,,,,,,84.7
2777,230913,,,,,,,,,,,,,,,,,,69.8
2778,230931,,,,,,,,,,,,,,,,,,77.3
2779,230940,,,,,,,,,,,,,,,,,,72.6
2780,230959,,,,,,,,,,,,,,,,,,97.9
2781,230977,,,,,,,,,,,,,,,,,,
2782,230995,,,,,,,,,,,,,,,,,,88
2783,231059,,,,,,,,,,,,,,,,,,100
2784,231077,,,,,,,,,,,,,,,,,,63.3
2785,231086,,,,,,,,,,,,,,,,,,63
2786,231095,,,,,,,,,,,,,,,,,,65.2
2787,231165,,,,,,,,,,,,,,,,,,41
2788,231174,2011,59.2,5.6,17,12.3,72.1,12.6,1.2,4.9,72.3,4.4,5.8,5.5,77,7.5,1.1,2.8,80.6
2789,231411,,,,,,,,,,,,,,,,,,96.6
2790,231420,,,,,,,,,,,,,,,,,,76.5
2791,231536,,,,,,,,,,,,,,,,,,41.4
2792,231554,,,,,,,,,,,,,,,,,,61.8
2793,231581,,,,,,,,,,,,,,,,,,88.3
2794,231624,,,,,,,,,,,,,,,,,,87.5
2795,231651,,,,,,,,,,,,,,,,,,12.1
2796,231697,,,,,,,,,,,,,,,,,,42.1
2797,231712,,,,,,,,,,,,,,,,,,88.8
2798,231785,,,,,,,,,,,,,,,,,,60.7
2799,231828,,,,,,,,,,,,,,,,,,65
2800,231837,,,,,,,,,,,,,,,,,,20.8
2801,231873,,,,,,,,,,,,,,,,,,52.6
2802,231882,,,,,,,,,,,,,,,,,,53.6
2803,232016,,,,,,,,,,,,,,,,,,
2804,232025,,,,,,,,,,,,,,,,,,78.6
2805,232043,,,,,,,,,,,,,,,,,,62.1
2806,232052,,,,,,,,,,,,,,,,,,49.1
2807,232089,,,,,,,,,,,,,,,,,,91
2808,232186,,,,,,,,,,,,,,,,,,49.1
2809,232195,,,,,,,,,,,,,,,,,,39.8
2810,232256,,,,,,,,,,,,,,,,,,94.9
2811,232265,,,,,,,,,,,,,,,,,,98.1
2812,232308,,,,,,,,,,,,,,,,,,74.4
2813,232414,,,,,,,,,,,,,,,,,,31
2814,232423,,,,,,,,,,,,,,,,,,82.7
2815,232450,,,,,,,,,,,,,,,,,,39.4
2816,232557,,,,,,,,,,,,,,,,,,45.5
2817,232566,2009,37.9,7.8,23.9,16.8,56.5,16.6,0.7,9.3,66.7,7.5,6,6,70.6,12.4,1,3.5,100
2818,232575,,,,,,,,,,,,,,,,,,37.6
2819,232609,,,,,,,,,,,,,,,,,,85.7
2820,232672,,,,,,,,,,,,,,,,,,77
2821,232681,,,,,,,,,,,,,,,,,,75.4
2822,232706,,,,,,,,,,,,,,,,,,57.4
2823,232788,,,,,,,,,,,,,,,,,,63.9
2824,232797,,,,,,,,,,,,,,,,,,53.4
2825,232867,,,,,,,,,,,,,,,,,,38.1
2826,232937,,,,,,,,,,,,,,,,,,67
2827,232946,,,,,,,,,,,,,,,,,,40.1
2828,232982,,,,,,,,,,,,,,,,,,51.2
2829,233019,,,,,,,,,,,,,,,,,,51.9
2830,233037,,,,,,,,,,,,,,,,,,40.3
2831,233091,,,,,,,,,,,,,,,,,,59
2832,233116,,,,,,,,,,,,,,,,,,29.4
2833,233277,,,,,,,,,,,,,,,,,,75.7
2834,233295,,,,,,,,,,,,,,,,,,96.8
2835,233301,,,,,,,,,,,,,,,,,,89.4
2836,233310,,,,,,,,,,,,,,,,,,44.6
2837,233329,,,,,,,,,,,,,,,,,,
2838,233338,,,,,,,,,,,,,,,,,,83.1
2839,233356,,,,,,,,,,,,,,,,,,0
2840,233374,,,,,,,,,,,,,,,,,,77.7
2841,233426,,,,,,,,,,,,,,,,,,84.4
2842,233541,,,,,,,,,,,,,,,,,,66.2
2843,233611,,,,,,,,,,,,,,,,,,82.9
2844,233639,,,,,,,,,,,,,,,,,,38.9
2845,233648,,,,,,,,,,,,,,,,,,55.2
2846,233684,,,,,,,,,,,,,,,,,,
2847,233718,,,,,,,,,,,,,,,,,,92.7
2848,233754,,,,,,,,,,,,,,,,,,33.3
2849,233772,,,,,,,,,,,,,,,,,,43
2850,233897,,,,,,,,,,,,,,,,,,74.6
2851,233903,,,,,,,,,,,,,,,,,,59.5
2852,233912,,,,,,,,,,,,,,,,,,87.3
2853,233921,2010,53.4,3.5,31.8,6.6,79.9,7.4,2.7,3.4,81.3,3.5,7.3,3.1,86.1,4.9,0.8,2.2,83.2
2854,233949,,,,,,,,,,,,,,,,,,50.3
2855,234030,,,,,,,,,,,,,,,,,,64.9
2856,234076,,,,,,,,,,,,,,,,,,66.7
2857,234085,,,,,,,,,,,,,,,,,,93.8
2858,234137,,,,,,,,,,,,,,,,,,6.9
2859,234155,,,,,,,,,,,,,,,,,,78.8
2860,234164,,,,,,,,,,,,,,,,,,90
2861,234173,,,,,,,,,,,,,,,,,,70.8
2862,234207,,,,,,,,,,,,,,,,,,98.7
2863,234377,,,,,,,,,,,,,,,,,,53
2864,234492,,,,,,,,,,,,,,,,,,49.8
2865,234669,,,,,,,,,,,,,,,,,,7.6
2866,234696,,,,,,,,,,,,,,,,,,3.2
2867,234711,,,,,,,,,,,,,,,,,,33
2868,234827,,,,,,,,,,,,,,,,,,54
2869,234845,,,,,,,,,,,,,,,,,,18.7
2870,234915,,,,,,,,,,,,,,,,,,1.7
2871,234933,,,,,,,,,,,,,,,,,,11.9
2872,234951,,,,,,,,,,,,,,,,,,4.7
2873,234979,,,,,,,,,,,,,,,,,,20.3
2874,235024,,,,,,,,,,,,,,,,,,62.9
2875,235097,2011,21.4,4.1,38.3,17.4,46.2,11.5,7.4,9.8,59.2,4.8,11.8,7.1,67.7,8.5,1.9,3.4,56.9
2876,235103,,,,,,,,,,,,,,,,,,12.1
2877,235149,,,,,,,,,,,,,,,,,,14.4
2878,235167,,,,,,,,,,,,,,,,,,44.8
2879,235237,,,,,,,,,,,,,,,,,,9.9
2880,235316,,,,,,,,,,,,,,,,,,85.2
2881,235334,,,,,,,,,,,,,,,,,,18.7
2882,235343,,,,,,,,,,,,,,,,,,20.2
2883,235422,,,,,,,,,,,,,,,,,,39.8
2884,235431,,,,,,,,,,,,,,,,,,15.3
2885,235495,,,,,,,,,,,,,,,,,,
2886,235510,,,,,,,,,,,,,,,,,,69.6
2887,235529,,,,,,,,,,,,,,,,,,65.5
2888,235671,,,,,,,,,,,,,,,,,,4
2889,235699,,,,,,,,,,,,,,,,,,5.7
2890,235750,,,,,,,,,,,,,,,,,,20.9
2891,235769,,,,,,,,,,,,,,,,,,60.9
2892,236072,,,,,,,,,,,,,,,,,,2.9
2893,236133,,,,,,,,,,,,,,,,,,50.7
2894,236188,,,,,,,,,,,,,,,,,,12.5
2895,236230,,,,,,,,,,,,,,,,,,70.8
2896,236258,,,,,,,,,,,,,,,,,,11.6
2897,236328,,,,,,,,,,,,,,,,,,90.2
2898,236382,,,,,,,,,,,,,,,,,,8.1
2899,236452,,,,,,,,,,,,,,,,,,51.8
2900,236504,,,,,,,,,,,,,,,,,,4
2901,236513,,,,,,,,,,,,,,,,,,6.6
2902,236577,,,,,,,,,,,,,,,,,,76.7
2903,236595,,,,,,,,,,,,,,,,,,99.5
2904,236610,,,,,,,,,,,,,,,,,,10
2905,236638,,,,,,,,,,,,,,,,,,16.1
2906,236656,,,,,,,,,,,,,,,,,,18.5
2907,236692,,,,,,,,,,,,,,,,,,20.4
2908,236708,,,,,,,,,,,,,,,,,,20.8
2909,236753,,,,,,,,,,,,,,,,,,14.5
2910,236887,,,,,,,,,,,,,,,,,,15.1
2911,236896,,,,,,,,,,,,,,,,,,66.9
2912,236939,2008,37.9,4,37.3,11.4,68.1,9.2,3.3,6.1,70.4,5.3,8.6,5.7,77.1,7.3,1.8,3.4,63.6
2913,236948,,,,,,,,,,,,,,,,,,77.3
2914,236975,,,,,,,,,,,,,,,,,,30.7
2915,236993,,,,,,,,,,,,,,,,,,
2916,237011,2010,36,4.8,38,12,68.7,11.1,3.2,5.8,75.7,4.8,4.7,4.2,79.8,6.5,1,2.6,71.7
2917,237039,,,,,,,,,,,,,,,,,,15.9
2918,237057,,,,,,,,,,,,,,,,,,90.7
2919,237066,,,,,,,,,,,,,,,,,,79.2
2920,237109,,,,,,,,,,,,,,,,,,20.3
2921,237118,,,,,,,,,,,,,,,,,,69.5
2922,237136,,,,,,,,,,,,,,,,,,69.9
2923,237181,,,,,,,,,,,,,,,,,,89.3
2924,237215,,,,,,,,,,,,,,,,,,61.5
2925,237312,,,,,,,,,,,,,,,,,,76.4
2926,237330,,,,,,,,,,,,,,,,,,83.1
2927,237358,,,,,,,,,,,,,,,,,,99.1
2928,237367,2010,15.9,5.6,34.7,10.7,35.8,11,7.6,8.8,41.1,8.9,12.6,8.5,47.2,9.3,3.3,8.1,60.8
2929,237385,,,,,,,,,,,,,,,,,,76
2930,237437,,,,,,,,,,,,,,,,,,61.2
2931,237525,,,,,,,,,,,,,,,,,,71.4
2932,237598,,,,,,,,,,,,,,,,,,90
2933,237604,,,,,,,,,,,,,,,,,,
2934,237640,,,,,,,,,,,,,,,,,,66.9
2935,237686,,,,,,,,,,,,,,,,,,63.3
2936,237701,,,,,,,,,,,,,,,,,,89.1
2937,237783,,,,,,,,,,,,,,,,,,63.5
2938,237792,2011,20.4,4.3,33.9,17.8,46.1,12.7,4.9,8.9,51.9,6.9,11.8,9.9,59.5,10.7,2.7,6.1,45.8
2939,237817,,,,,,,,,,,,,,,,,,70.6
2940,237899,,,,,,,,,,,,,,,,,,59.8
2941,237932,,,,,,,,,,,,,,,,,,64.7
2942,237950,,,,,,,,,,,,,,,,,,59.7
2943,237969,,,,,,,,,,,,,,,,,,87
2944,237978,,,,,,,,,,,,,,,,,,100
2945,237987,,,,,,,,,,,,,,,,,,64.1
2946,237996,,,,,,,,,,,,,,,,,,100
2947,238014,,,,,,,,,,,,,,,,,,47.3
2948,238032,2010,32.6,3.7,35.7,13.5,58,10.2,5.3,7.2,52.3,6.9,16.9,9.2,60.6,10.6,3.7,5.9,82.9
2949,238078,,,,,,,,,,,,,,,,,,59.3
2950,238193,,,,,,,,,,,,,,,,,,47.7
2951,238263,,,,,,,,,,,,,,,,,,30.6
2952,238324,,,,,,,,,,,,,,,,,,38
2953,238333,,,,,,,,,,,,,,,,,,93.7
2954,238397,,,,,,,,,,,,,,,,,,60.3
2955,238430,,,,,,,,,,,,,,,,,,35.3
2956,238458,,,,,,,,,,,,,,,,,,79.4
2957,238476,,,,,,,,,,,,,,,,,,81
2958,238616,,,,,,,,,,,,,,,,,,81.8
2959,238661,,,,,,,,,,,,,,,,,,55.5
2960,238722,,,,,,,,,,,,,,,,,,8.7
2961,238759,,,,,,,,,,,,,,,,,,17.7
2962,238892,,,,,,,,,,,,,,,,,,75.7
2963,238980,,,,,,,,,,,,,,,,,,61.6
2964,239008,,,,,,,,,,,,,,,,,,22.8
2965,239017,,,,,,,,,,,,,,,,,,93.3
2966,239071,,,,,,,,,,,,,,,,,,81.1
2967,239080,,,,,,,,,,,,,,,,,,49.3
2968,239105,,,,,,,,,,,,,,,,,,84.9
2969,239220,,,,,,,,,,,,,,,,,,37.1
2970,239248,,,,,,,,,,,,,,,,,,36.2
2971,239309,,,,,,,,,,,,,,,,,,79.2
2972,239318,,,,,,,,,,,,,,,,,,75.6
2973,239372,,,,,,,,,,,,,,,,,,11.4
2974,239390,,,,,,,,,,,,,,,,,,45.8
2975,239442,,,,,,,,,,,,,,,,,,57.4
2976,239460,,,,,,,,,,,,,,,,,,27.8
2977,239488,,,,,,,,,,,,,,,,,,36.8
2978,239503,,,,,,,,,,,,,,,,,,70.8
2979,239512,,,,,,,,,,,,,,,,,,74.4
2980,239628,,,,,,,,,,,,,,,,,,88.8
2981,239716,,,,,,,,,,,,,,,,,,88
2982,239743,,,,,,,,,,,,,,,,,,30.9
2983,239910,,,,,,,,,,,,,,,,,,19.1
2984,239929,,,,,,,,,,,,,,,,,,76.5
2985,240055,,,,,,,,,,,,,,,,,,59.2
2986,240107,,,,,,,,,,,,,,,,,,52.1
2987,240116,,,,,,,,,,,,,,,,,,51.9
2988,240125,,,,,,,,,,,,,,,,,,18
2989,240170,,,,,,,,,,,,,,,,,,44.9
2990,240189,2010,24.6,3.9,38.7,16.8,55.9,11.8,3.9,9,55.7,4.2,13.5,8.4,64.7,7.1,1.8,6.9,73.4
2991,240198,,,,,,,,,,,,,,,,,,41.7
2992,240268,2011,22.8,6.3,45.9,17.3,62,17.2,2.7,5.7,50.7,6.2,14.5,8.1,59.9,9.9,1.8,5.1,73.2
2993,240277,2011,21.3,5.1,40.8,20.7,53.7,17.5,4,9.3,51.4,7.7,10.5,10.8,58.2,12.2,2.6,6,54.5
2994,240329,2010,32.7,6.2,42.2,13.5,70.9,15.9,2,5,61.5,5.8,14.6,7.1,71.8,7.4,2.9,6.1,76.9
2995,240338,,,,,,,,,,,,,,,,,,84.6
2996,240365,2011,14.4,4.1,45.3,20.7,50.2,14.9,5.2,10.6,52.2,6.4,15.1,10.4,63.1,9.7,3,6.1,45.4
2997,240374,2011,7.8,4.3,33.5,23.7,27.1,12.9,9.9,15.9,40.6,10,13.9,13.5,47,13.5,6.4,10.4,59.3
2998,240392,,,,,,,,,,,,,,,,,,31.1
2999,240417,2011,19,5.3,41.1,20.5,52.7,15.9,4.3,9.1,58.6,6.5,14.3,8.5,69.7,10.3,1.8,4,68.5
3000,240426,2011,18.5,8.6,32.7,19.8,44.8,22.5,3.7,8.6,37.2,11.7,14.4,13.1,47.3,15.4,3.4,10.1,48.5
3001,240444,2011,51.2,2.7,35.3,6.8,80.9,7.1,2.4,3.1,73.9,6.1,7.7,5,78.9,8.5,1,3,74.5
3002,240453,2011,14.7,4.2,39.5,21,38.3,14.3,9.5,11.8,46.1,5.6,18.5,11.8,56.4,10.4,4.6,7.7,69.3
3003,240462,2011,15.5,5.5,47.1,16.3,51.2,13.7,6.3,9.6,50,5.7,16.4,9.6,58.9,7.9,4.6,6.1,72.1
3004,240471,2011,22.3,5.5,34.9,17.6,50.9,13.3,3.5,10.7,56.1,9.3,9.8,9.8,62.5,13.7,2.1,5.9,69.1
3005,240480,2010,20.9,5.8,43.1,18.7,59.9,16.6,2,8.2,50.9,7.3,13.9,10.1,59.9,12.5,3.5,5.9,67.5
3006,240505,,,,,,,,,,,,,,,,,,51
3007,240514,,,,,,,,,,,,,,,,,,23.9
3008,240596,,,,,,,,,,,,,,,,,,33.3
3009,240620,,,,,,,,,,,,,,,,,,25.2
3010,240657,,,,,,,,,,,,,,,,,,78.2
3011,240666,,,,,,,,,,,,,,,,,,29.1
3012,240693,,,,,,,,,,,,,,,,,,22.5
3013,240718,,,,,,,,,,,,,,,,,,
3014,240727,2009,21.9,2.9,43.7,15,54.6,10,6.8,7,50.4,6,16.1,7.6,59.4,9.2,3.3,6.3,63.3
3015,243744,,,,,,,,,,,,,,,,,,100
3016,243780,2010,37.4,4.2,36.1,13.7,68.8,9.7,3.1,7.5,53.3,7.6,11.3,10.7,62.2,11.2,2.7,6.4,80.7
3017,243823,,,,,,,,,,,,,,,,,,
3018,244011,,,,,,,,,,,,,,,,,,70.5
3019,244154,,,,,,,,,,,,,,,,,,65.5
3020,244190,,,,,,,,,,,,,,,,,,13
3021,244233,,,,,,,,,,,,,,,,,,7.3
3022,244279,,,,,,,,,,,,,,,,,,
3023,244437,,,,,,,,,,,,,,,,,,35.7
3024,244446,,,,,,,,,,,,,,,,,,12.9
3025,245032,,,,,,,,,,,,,,,,,,90.4
3026,245342,,,,,,,,,,,,,,,,,,100
3027,245421,,,,,,,,,,,,,,,,,,47.6
3028,245430,,,,,,,,,,,,,,,,,,57.9
3029,245625,,,,,,,,,,,,,,,,,,24.5
3030,245652,,,,,,,,,,,,,,,,,,100
3031,245883,,,,,,,,,,,,,,,,,,
3032,245953,,,,,,,,,,,,,,,,,,45.4
3033,245962,,,,,,,,,,,,,,,,,,
3034,246008,,,,,,,,,,,,,,,,,,
3035,246035,,,,,,,,,,,,,,,,,,
3036,246202,,,,,,,,,,,,,,,,,,
3037,246266,,,,,,,,,,,,,,,,,,
3038,246354,,,,,,,,,,,,,,,,,,21.2
3039,246813,,,,,,,,,,,,,,,,,,28.4
3040,246974,,,,,,,,,,,,,,,,,,
3041,247065,,,,,,,,,,,,,,,,,,34.4
3042,247603,,,,,,,,,,,,,,,,,,51
3043,247649,,,,,,,,,,,,,,,,,,19.4
3044,247700,,,,,,,,,,,,,,,,,,4.2
3045,247834,,,,,,,,,,,,,,,,,,37.7
3046,247940,,,,,,,,,,,,,,,,,,65.2
3047,248776,,,,,,,,,,,,,,,,,,29
3048,248846,,,,,,,,,,,,,,,,,,50.3
3049,248882,,,,,,,,,,,,,,,,,,2.8
3050,248934,,,,,,,,,,,,,,,,,,48.9
3051,249609,,,,,,,,,,,,,,,,,,
3052,250027,,,,,,,,,,,,,,,,,,100
3053,250601,,,,,,,,,,,,,,,,,,
3054,251075,,,,,,,,,,,,,,,,,,
3055,251251,,,,,,,,,,,,,,,,,,67.4
3056,251260,,,,,,,,,,,,,,,,,,55.8
3057,251312,,,,,,,,,,,,,,,,,,29.2
3058,260293,,,,,,,,,,,,,,,,,,25.4
3059,260354,,,,,,,,,,,,,,,,,,
3060,260372,,,,,,,,,,,,,,,,,,32
3061,260691,,,,,,,,,,,,,,,,,,
3062,260789,,,,,,,,,,,,,,,,,,70.3
3063,260813,,,,,,,,,,,,,,,,,,52.4
3064,260901,,,,,,,,,,,,,,,,,,3
3065,260910,,,,,,,,,,,,,,,,,,34.6
3066,260974,,,,,,,,,,,,,,,,,,51
3067,260992,,,,,,,,,,,,,,,,,,42.8
3068,261472,,,,,,,,,,,,,,,,,,75.2
3069,261861,,,,,,,,,,,,,,,,,,100
3070,261931,,,,,,,,,,,,,,,,,,58.8
3071,262031,,,,,,,,,,,,,,,,,,59.7
3072,262086,,,,,,,,,,,,,,,,,,
3073,262129,2010,56.6,7.4,16.9,13.8,68.3,13.8,1.6,11.1,57.1,9.5,7.1,9.5,57.1,21.4,4.8,11.9,85.6
3074,262332,,,,,,,,,,,,,,,,,,
3075,262457,,,,,,,,,,,,,,,,,,
3076,262509,,,,,,,,,,,,,,,,,,
3077,363387,,,,,,,,,,,,,,,,,,42.4
3078,363439,,,,,,,,,,,,,,,,,,72.8
3079,363633,,,,,,,,,,,,,,,,,,65.3
3080,363934,,,,,,,,,,,,,,,,,,100
3081,364016,,,,,,,,,,,,,,,,,,20.4
3082,364025,,,,,,,,,,,,,,,,,,32.4
3083,364168,,,,,,,,,,,,,,,,,,72
3084,364955,,,,,,,,,,,,,,,,,,
3085,364973,,,,,,,,,,,,,,,,,,
3086,365055,,,,,,,,,,,,,,,,,,76.1
3087,365204,,,,,,,,,,,,,,,,,,100
3088,366003,,,,,,,,,,,,,,,,,,
3089,366252,,,,,,,,,,,,,,,,,,71.5
3090,366261,,,,,,,,,,,,,,,,,,62.1
3091,366270,,,,,,,,,,,,,,,,,,
3092,366340,,,,,,,,,,,,,,,,,,66.7
3093,366395,,,,,,,,,,,,,,,,,,55.9
3094,366401,,,,,,,,,,,,,,,,,,35.8
3095,366447,,,,,,,,,,,,,,,,,,23.1
3096,366465,,,,,,,,,,,,,,,,,,31
3097,366535,,,,,,,,,,,,,,,,,,
3098,366544,,,,,,,,,,,,,,,,,,
3099,366553,,,,,,,,,,,,,,,,,,58.7
3100,366580,,,,,,,,,,,,,,,,,,71.3
3101,366650,,,,,,,,,,,,,,,,,,58
3102,366678,,,,,,,,,,,,,,,,,,84.3
3103,366696,,,,,,,,,,,,,,,,,,87.5
3104,366711,2010,13.1,2.9,44.4,24.7,23,10.2,16.5,18.9,74.8,3,5.2,4.8,75.7,4.9,1.2,3.6,41.8
3105,366748,,,,,,,,,,,,,,,,,,0
3106,366960,,,,,,,,,,,,,,,,,,
3107,367024,,,,,,,,,,,,,,,,,,67.3
3108,367097,,,,,,,,,,,,,,,,,,96.7
3109,367112,,,,,,,,,,,,,,,,,,65.7
3110,367194,,,,,,,,,,,,,,,,,,61.2
3111,367316,,,,,,,,,,,,,,,,,,
3112,367459,,,,,,,,,,,,,,,,,,33.6
3113,367839,,,,,,,,,,,,,,,,,,71.1
3114,367884,,,,,,,,,,,,,,,,,,31
3115,367909,,,,,,,,,,,,,,,,,,52.4
3116,367936,,,,,,,,,,,,,,,,,,0
3117,368443,,,,,,,,,,,,,,,,,,67.9
3118,368452,,,,,,,,,,,,,,,,,,100
3119,368601,,,,,,,,,,,,,,,,,,69
3120,368629,,,,,,,,,,,,,,,,,,
3121,368780,,,,,,,,,,,,,,,,,,
3122,368805,,,,,,,,,,,,,,,,,,
3123,368911,,,,,,,,,,,,,,,,,,41.4
3124,369084,,,,,,,,,,,,,,,,,,59
3125,369516,,,,,,,,,,,,,,,,,,100
3126,369862,,,,,,,,,,,,,,,,,,61.9
3127,369905,,,,,,,,,,,,,,,,,,83.3
