index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,cohort_size
1720,190673,,,,,,,,,,,,,,,,,,2912.0
1721,190691,,,,,,,,,,,,,,,,,,970.0
1722,190716,,,,,,,,,,,,,,,,,,214.0
1723,190725,,,,,,,,,,,,,,,,,,361.0
1724,190761,,,,,,,,,,,,,,,,,,331.0
1725,190770,,,,,,,,,,,,,,,,,,449.0
1726,190840,,,,,,,,,,,,,,,,,,1979.0
1727,190956,,,,,,,,,,,,,,,,,,5.0
1728,190974,,,,,,,,,,,,,,,,,,118.0
1729,190983,,,,,,,,,,,,,,,,,,332.0
1730,191083,,,,,,,,,,,,,,,,,,2777.0
1731,191126,,,,,,,,,,,,,,,,,,
1732,191199,,,,,,,,,,,,,,,,,,1472.0
1733,191205,,,,,,,,,,,,,,,,,,120.0
1734,191241,,,,,,,,,,,,,,,,,,1760.0
1735,191302,,,,,,,,,,,,,,,,,,675.0
1736,191339,,,,,,,,,,,,,,,,,,1274.0
1737,191515,,,,,,,,,,,,,,,,,,468.0
1738,191533,,,,,,,,,,,,,,,,,,452.0
1739,191597,,,,,,,,,,,,,,,,,,
1740,191612,,,,,,,,,,,,,,,,,,1092.0
1741,191621,,,,,,,,,,,,,,,,,,182.0
1742,191630,,,,,,,,,,,,,,,,,,600.0
1743,191649,,,,,,,,,,,,,,,,,,1716.0
1744,191676,,,,,,,,,,,,,,,,,,264.0
1745,191719,,,,,,,,,,,,,,,,,,2660.0
1746,191764,,,,,,,,,,,,,,,,,,15.0
1747,191931,,,,,,,,,,,,,,,,,,906.0
1748,191959,,,,,,,,,,,,,,,,,,40.0
1749,191968,,,,,,,,,,,,,,,,,,1794.0
1750,191986,,,,,,,,,,,,,,,,,,1147.0
1751,192004,,,,,,,,,,,,,,,,,,
1752,192022,,,,,,,,,,,,,,,,,,772.0
1753,192040,,,,,,,,,,,,,,,,,,40.0
1754,192110,,,,,,,,,,,,,,,,,,106.0
1755,192156,,,,,,,,,,,,,,,,,,70.0
1756,192165,,,,,,,,,,,,,,,,,,21.0
1757,192192,,,,,,,,,,,,,,,,,,274.0
1758,192271,,,,,,,,,,,,,,,,,,281.0
1759,192323,,,,,,,,,,,,,,,,,,577.0
1760,192439,,,,,,,,,,,,,,,,,,759.0
1761,192448,,,,,,,,,,,,,,,,,,1079.0
1762,192509,,,,,,,,,,,,,,,,,,131.0
1763,192624,,,,,,,,,,,,,,,,,,23.0
1764,192688,,,,,,,,,,,,,,,,,,169.0
1765,192703,,,,,,,,,,,,,,,,,,708.0
1766,192712,,,,,,,,,,,,,,,,,,122.0
1767,192749,,,,,,,,,,,,,,,,,,463.0
1768,192785,,,,,,,,,,,,,,,,,,
1769,192819,,,,,,,,,,,,,,,,,,1019.0
1770,192864,,,,,,,,,,,,,,,,,,470.0
1771,192925,,,,,,,,,,,,,,,,,,347.0
1772,192961,,,,,,,,,,,,,,,,,,2.0
1773,193016,,,,,,,,,,,,,,,,,,485.0
1774,193052,,,,,,,,,,,,,,,,,,34.0
1775,193201,,,,,,,,,,,,,,,,,,191.0
1776,193247,,,,,,,,,,,,,,,,,,73.0
1777,193283,,,,,,,,,,,,,,,,,,1624.0
1778,193292,,,,,,,,,,,,,,,,,,360.0
1779,193308,,,,,,,,,,,,,,,,,,424.0
1780,193326,,,,,,,,,,,,,,,,,,4081.0
1781,193353,,,,,,,,,,,,,,,,,,364.0
1782,193399,,,,,,,,,,,,,,,,,,394.0
1783,193478,,,,,,,,,,,,,,,,,,4922.0
1784,193584,,,,,,,,,,,,,,,,,,456.0
1785,193645,,,,,,,,,,,,,,,,,,805.0
1786,193654,,,,,,,,,,,,,,,,,,963.0
1787,193900,,,,,,,,,,,,,,,,,,3847.0
1788,193946,,,,,,,,,,,,,,,,,,1629.0
1789,193973,,,,,,,,,,,,,,,,,,737.0
1790,194028,,,,,,,,,,,,,,,,,,333.0
1791,194091,,,,,,,,,,,,,,,,,,824.0
1792,194116,,,,,,,,,,,,,,,,,,5.0
1793,194161,,,,,,,,,,,,,,,,,,304.0
1794,194222,,,,,,,,,,,,,,,,,,2286.0
1795,194240,,,,,,,,,,,,,,,,,,1277.0
1796,194310,,,,,,,,,,,,,,,,,,1537.0
1797,194392,,,,,,,,,,,,,,,,,,191.0
1798,194499,,,,,,,,,,,,,,,,,,
1799,194541,,,,,,,,,,,,,,,,,,329.0
1800,194569,,,,,,,,,,,,,,,,,,19.0
1801,194578,,,,,,,,,,,,,,,,,,557.0
1802,194611,,,,,,,,,,,,,,,,,,358.0
1803,194657,,,,,,,,,,,,,,,,,,18.0
1804,194666,,,,,,,,,,,,,,,,,,38.0
1805,194763,,,,,,,,,,,,,,,,,,83.0
1806,194824,,,,,,,,,,,,,,,,,,1288.0
1807,194958,,,,,,,,,,,,,,,,,,246.0
1808,194967,,,,,,,,,,,,,,,,,,192.0
1809,195003,,,,,,,,,,,,,,,,,,2284.0
1810,195030,,,,,,,,,,,,,,,,,,1181.0
1811,195058,,,,,,,,,,,,,,,,,,1516.0
1812,195128,,,,,,,,,,,,,,,,,,162.0
1813,195164,,,,,,,,,,,,,,,,,,527.0
1814,195173,,,,,,,,,,,,,,,,,,478.0
1815,195191,,,,,,,,,,,,,,,,,,10.0
1816,195216,,,,,,,,,,,,,,,,,,627.0
1817,195234,,,,,,,,,,,,,,,,,,611.0
1818,195243,,,,,,,,,,,,,,,,,,324.0
1819,195289,,,,,,,,,,,,,,,,,,1.0
1820,195304,,,,,,,,,,,,,,,,,,363.0
1821,195322,,,,,,,,,,,,,,,,,,831.0
1822,195438,,,,,,,,,,,,,,,,,,20.0
1823,195474,,,,,,,,,,,,,,,,,,781.0
1824,195526,,,,,,,,,,,,,,,,,,682.0
1825,195544,,,,,,,,,,,,,,,,,,670.0
1826,195687,,,,,,,,,,,,,,,,,,17.0
1827,195720,,,,,,,,,,,,,,,,,,546.0
1828,195784,,,,,,,,,,,,,,,,,,201.0
1829,195809,,,,,,,,,,,,,,,,,,3126.0
1830,195845,,,,,,,,,,,,,,,,,,63.0
1831,195988,,,,,,,,,,,,,,,,,,478.0
1832,196006,,,,,,,,,,,,,,,,,,92.0
1833,196015,,,,,,,,,,,,,,,,,,77.0
1834,196024,,,,,,,,,,,,,,,,,,40.0
1835,196033,,,,,,,,,,,,,,,,,,80.0
1836,196042,,,,,,,,,,,,,,,,,,244.0
1837,196051,,,,,,,,,,,,,,,,,,24.0
1838,196060,,,,,,,,,,,,,,,,,,2516.0
1839,196079,2010.0,66.5,5.0,16.0,8.9,78.4,9.7,1.5,4.9,75.6,4.9,4.1,5.9,78.6,7.5,0.4,2.7,2215.0
1840,196088,,,,,,,,,,,,,,,,,,3000.0
1841,196097,,,,,,,,,,,,,,,,,,2759.0
1842,196103,,,,,,,,,,,,,,,,,,250.0
1843,196112,,,,,,,,,,,,,,,,,,203.0
1844,196121,,,,,,,,,,,,,,,,,,1038.0
1845,196130,2010.0,22.3,5.3,35.1,19.2,47.4,12.9,4.8,9.2,58.4,5.4,7.9,5.8,62.9,7.1,1.2,4.3,1390.0
1846,196149,,,,,,,,,,,,,,,,,,1194.0
1847,196158,,,,,,,,,,,,,,,,,,1057.0
1848,196167,,,,,,,,,,,,,,,,,,1029.0
1849,196176,,,,,,,,,,,,,,,,,,942.0
1850,196185,2011.0,53.8,7.0,17.3,14.7,67.6,14.5,0.9,5.4,74.0,7.5,2.5,6.4,75.9,10.0,0.2,3.5,1145.0
1851,196194,,,,,,,,,,,,,,,,,,1383.0
1852,196200,,,,,,,,,,,,,,,,,,836.0
1853,196219,2010.0,40.4,8.6,18.0,20.1,55.2,16.9,1.0,9.6,58.4,8.9,6.6,10.9,63.4,14.4,0.8,5.8,824.0
1854,196237,,,,,,,,,,,,,,,,,,433.0
1855,196246,,,,,,,,,,,,,,,,,,973.0
1856,196264,,,,,,,,,,,,,,,,,,286.0
1857,196291,,,,,,,,,,,,,,,,,,367.0
1858,196389,,,,,,,,,,,,,,,,,,135.0
1859,196413,,,,,,,,,,,,,,,,,,3092.0
1860,196431,,,,,,,,,,,,,,,,,,75.0
1861,196477,,,,,,,,,,,,,,,,,,1147.0
1862,196565,,,,,,,,,,,,,,,,,,1065.0
1863,196583,,,,,,,,,,,,,,,,,,46.0
1864,196592,,,,,,,,,,,,,,,,,,455.0
1865,196653,,,,,,,,,,,,,,,,,,
1866,196699,,,,,,,,,,,,,,,,,,604.0
1867,196866,,,,,,,,,,,,,,,,,,560.0
1868,197018,,,,,,,,,,,,,,,,,,363.0
1869,197027,,,,,,,,,,,,,,,,,,277.0
1870,197045,,,,,,,,,,,,,,,,,,492.0
1871,197081,,,,,,,,,,,,,,,,,,83.0
1872,197133,,,,,,,,,,,,,,,,,,677.0
1873,197142,,,,,,,,,,,,,,,,,,12.0
1874,197151,,,,,,,,,,,,,,,,,,658.0
1875,197197,,,,,,,,,,,,,,,,,,528.0
1876,197230,,,,,,,,,,,,,,,,,,174.0
1877,197285,,,,,,,,,,,,,,,,,,
1878,197294,,,,,,,,,,,,,,,,,,2200.0
1879,197522,,,,,,,,,,,,,,,,,,258.0
1880,197601,,,,,,,,,,,,,,,,,,5.0
1881,197610,,,,,,,,,,,,,,,,,,33.0
1882,197647,,,,,,,,,,,,,,,,,,12.0
1883,197674,,,,,,,,,,,,,,,,,,64.0
1884,197708,,,,,,,,,,,,,,,,,,898.0
1885,197735,,,,,,,,,,,,,,,,,,97.0
1886,197744,,,,,,,,,,,,,,,,,,1.0
1887,197814,,,,,,,,,,,,,,,,,,315.0
1888,197832,,,,,,,,,,,,,,,,,,76.0
1889,197850,,,,,,,,,,,,,,,,,,172.0
1890,197869,2010.0,38.0,3.5,35.5,14.1,65.5,10.1,3.3,6.3,68.8,4.5,9.5,5.2,74.8,6.4,1.8,4.4,2730.0
1891,197887,,,,,,,,,,,,,,,,,,402.0
1892,197911,,,,,,,,,,,,,,,,,,217.0
1893,197966,,,,,,,,,,,,,,,,,,231.0
1894,197984,,,,,,,,,,,,,,,,,,210.0
1895,197993,,,,,,,,,,,,,,,,,,223.0
1896,198011,,,,,,,,,,,,,,,,,,187.0
1897,198039,,,,,,,,,,,,,,,,,,298.0
1898,198066,,,,,,,,,,,,,,,,,,169.0
1899,198084,,,,,,,,,,,,,,,,,,177.0
1900,198109,,,,,,,,,,,,,,,,,,
1901,198118,,,,,,,,,,,,,,,,,,538.0
1902,198136,,,,,,,,,,,,,,,,,,887.0
1903,198154,,,,,,,,,,,,,,,,,,908.0
1904,198206,,,,,,,,,,,,,,,,,,149.0
1905,198215,,,,,,,,,,,,,,,,,,266.0
1906,198233,,,,,,,,,,,,,,,,,,570.0
1907,198242,,,,,,,,,,,,,,,,,,
1908,198251,,,,,,,,,,,,,,,,,,548.0
1909,198260,,,,,,,,,,,,,,,,,,1201.0
1910,198303,,,,,,,,,,,,,,,,,,332.0
1911,198321,,,,,,,,,,,,,,,,,,491.0
1912,198330,,,,,,,,,,,,,,,,,,412.0
1913,198367,,,,,,,,,,,,,,,,,,283.0
1914,198376,,,,,,,,,,,,,,,,,,468.0
1915,198385,,,,,,,,,,,,,,,,,,464.0
1916,198419,,,,,,,,,,,,,,,,,,1699.0
1917,198455,,,,,,,,,,,,,,,,,,268.0
1918,198464,2010.0,29.2,4.7,36.8,17.0,52.9,12.5,5.7,9.3,57.9,5.3,14.3,7.1,64.2,6.8,3.6,5.3,4195.0
1919,198491,,,,,,,,,,,,,,,,,,328.0
1920,198507,2010.0,20.8,1.9,36.9,16.1,44.5,5.4,8.9,12.8,44.9,7.7,20.9,6.1,55.1,9.2,6.6,6.1,642.0
1921,198516,,,,,,,,,,,,,,,,,,1286.0
1922,198534,,,,,,,,,,,,,,,,,,816.0
1923,198543,2010.0,11.5,0.9,43.7,15.5,34.0,5.2,11.8,12.3,46.6,2.1,18.6,7.6,54.5,3.1,5.9,6.9,930.0
1924,198552,,,,,,,,,,,,,,,,,,935.0
1925,198561,,,,,,,,,,,,,,,,,,348.0
1926,198570,,,,,,,,,,,,,,,,,,460.0
1927,198598,,,,,,,,,,,,,,,,,,219.0
1928,198613,,,,,,,,,,,,,,,,,,451.0
1929,198622,,,,,,,,,,,,,,,,,,2270.0
1930,198640,,,,,,,,,,,,,,,,,,266.0
1931,198668,,,,,,,,,,,,,,,,,,148.0
1932,198695,,,,,,,,,,,,,,,,,,748.0
1933,198710,,,,,,,,,,,,,,,,,,186.0
1934,198729,,,,,,,,,,,,,,,,,,154.0
1935,198747,,,,,,,,,,,,,,,,,,3.0
1936,198756,,,,,,,,,,,,,,,,,,501.0
1937,198774,,,,,,,,,,,,,,,,,,601.0
1938,198808,,,,,,,,,,,,,,,,,,203.0
1939,198817,,,,,,,,,,,,,,,,,,333.0
1940,198835,,,,,,,,,,,,,,,,,,367.0
1941,198862,,,,,,,,,,,,,,,,,,329.0
1942,198871,,,,,,,,,,,,,,,,,,405.0
1943,198899,,,,,,,,,,,,,,,,,,296.0
1944,198905,,,,,,,,,,,,,,,,,,138.0
1945,198914,,,,,,,,,,,,,,,,,,187.0
1946,198923,,,,,,,,,,,,,,,,,,157.0
1947,198950,,,,,,,,,,,,,,,,,,463.0
1948,198969,,,,,,,,,,,,,,,,,,413.0
1949,198978,,,,,,,,,,,,,,,,,,1.0
1950,198987,,,,,,,,,,,,,,,,,,368.0
1951,199023,,,,,,,,,,,,,,,,,,66.0
1952,199032,,,,,,,,,,,,,,,,,,146.0
1953,199069,,,,,,,,,,,,,,,,,,193.0
1954,199087,,,,,,,,,,,,,,,,,,307.0
1955,199102,2011.0,15.8,1.2,39.8,15.6,38.5,5.3,8.3,13.7,27.6,4.4,24.2,14.7,39.8,9.1,5.7,11.2,1569.0
1956,199111,2010.0,29.7,5.2,32.1,19.6,55.0,16.7,4.0,9.1,54.3,8.0,7.5,8.5,59.3,11.6,2.0,6.0,571.0
1957,199120,2010.0,75.5,1.5,17.3,2.6,88.7,2.9,1.8,1.5,83.0,5.3,2.1,2.4,84.8,6.2,0.4,1.8,3877.0
1958,199139,2010.0,27.2,4.5,37.7,16.2,55.1,10.1,6.5,9.0,55.9,5.4,13.3,7.7,63.7,8.4,3.9,4.8,2926.0
1959,199148,2010.0,28.9,4.5,32.0,19.1,52.5,13.1,5.2,10.9,52.1,6.8,11.1,8.3,58.3,9.8,3.2,5.9,2431.0
1960,199157,2010.0,17.7,1.6,39.7,15.3,37.9,5.4,9.2,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0
1961,199184,2011.0,0.0,0.0,67.1,20.1,0.0,0.0,2.0,21.5,0.0,0.0,64.5,6.5,0.0,0.0,0.0,11.3,169.0
1962,199193,2011.0,40.7,3.1,39.8,9.6,72.4,8.5,4.1,5.5,68.9,4.8,8.5,5.4,73.8,7.5,2.5,2.8,4780.0
1963,199209,,,,,,,,,,,,,,,,,,244.0
1964,199218,2010.0,45.0,6.2,27.8,13.2,66.9,13.5,2.8,6.7,67.9,5.8,5.5,5.7,71.3,8.3,1.8,4.6,1913.0
1965,199263,,,,,,,,,,,,,,,,,,30.0
1966,199272,,,,,,,,,,,,,,,,,,171.0
1967,199281,2010.0,15.4,1.6,33.5,22.8,37.6,8.6,6.3,14.8,46.6,6.4,15.5,12.5,54.8,9.9,4.1,11.1,1101.0
1968,199306,,,,,,,,,,,,,,,,,,189.0
1969,199315,,,,,,,,,,,,,,,,,,40.0
1970,199324,,,,,,,,,,,,,,,,,,221.0
1971,199333,,,,,,,,,,,,,,,,,,1109.0
1972,199412,,,,,,,,,,,,,,,,,,288.0
1973,199421,,,,,,,,,,,,,,,,,,317.0
1974,199449,,,,,,,,,,,,,,,,,,262.0
1975,199458,,,,,,,,,,,,,,,,,,20.0
1976,199467,,,,,,,,,,,,,,,,,,106.0
1977,199476,,,,,,,,,,,,,,,,,,283.0
1978,199485,,,,,,,,,,,,,,,,,,318.0
1979,199494,,,,,,,,,,,,,,,,,,607.0
1980,199582,,,,,,,,,,,,,,,,,,417.0
1981,199607,,,,,,,,,,,,,,,,,,119.0
1982,199625,,,,,,,,,,,,,,,,,,194.0
1983,199634,,,,,,,,,,,,,,,,,,447.0
1984,199643,,,,,,,,,,,,,,,,,,545.0
1985,199698,,,,,,,,,,,,,,,,,,214.0
1986,199722,,,,,,,,,,,,,,,,,,293.0
1987,199731,,,,,,,,,,,,,,,,,,151.0
1988,199740,,,,,,,,,,,,,,,,,,399.0
1989,199768,,,,,,,,,,,,,,,,,,432.0
1990,199786,,,,,,,,,,,,,,,,,,590.0
1991,199795,,,,,,,,,,,,,,,,,,107.0
1992,199838,,,,,,,,,,,,,,,,,,258.0
1993,199847,,,,,,,,,,,,,,,,,,1123.0
1994,199856,,,,,,,,,,,,,,,,,,1173.0
1995,199865,,,,,,,,,,,,,,,,,,235.0
1996,199892,,,,,,,,,,,,,,,,,,369.0
1997,199908,,,,,,,,,,,,,,,,,,407.0
1998,199926,,,,,,,,,,,,,,,,,,374.0
1999,199953,,,,,,,,,,,,,,,,,,347.0
2000,199962,,,,,,,,,,,,,,,,,,426.0
2001,199999,2009.0,15.7,1.1,44.3,13.0,37.8,4.2,11.7,11.8,41.4,4.0,18.9,12.3,48.9,7.9,5.7,7.5,962.0
2002,200004,2010.0,32.6,4.9,25.0,17.7,52.0,11.3,3.1,11.4,31.5,6.2,22.6,19.2,50.0,10.3,2.7,13.7,1249.0
2003,200013,,,,,,,,,,,,,,,,,,7.0
2004,200022,,,,,,,,,,,,,,,,,,
2005,200059,,,,,,,,,,,,,,,,,,314.0
2006,200086,,,,,,,,,,,,,,,,,,5.0
2007,200156,,,,,,,,,,,,,,,,,,264.0
2008,200192,,,,,,,,,,,,,,,,,,207.0
2009,200208,,,,,,,,,,,,,,,,,,26.0
2010,200217,,,,,,,,,,,,,,,,,,352.0
2011,200226,2011.0,20.1,10.1,7.2,26.6,25.2,21.6,2.9,10.1,,,,,,,,,86.0
2012,200253,,,,,,,,,,,,,,,,,,418.0
2013,200280,2011.0,22.7,7.6,41.4,16.6,53.7,17.9,6.1,8.0,44.7,13.4,11.1,11.5,51.8,21.8,2.7,4.7,1832.0
2014,200305,,,,,,,,,,,,,,,,,,588.0
2015,200314,,,,,,,,,,,,,,,,,,191.0
2016,200332,2011.0,22.8,8.6,38.5,16.1,52.6,19.4,5.9,7.5,45.1,13.2,15.8,7.4,54.2,18.1,3.4,5.4,2125.0
2017,200341,,,,,,,,,,,,,,,,,,126.0
2018,200466,,,,,,,,,,,,,,,,,,
2019,200484,,,,,,,,,,,,,,,,,,51.0
2020,200527,,,,,,,,,,,,,,,,,,1.0
2021,200554,,,,,,,,,,,,,,,,,,
2022,200572,,,,,,,,,,,,,,,,,,184.0
2023,200590,,,,,,,,,,,,,,,,,,27.0
2024,200633,,,,,,,,,,,,,,,,,,37.0
2025,200785,,,,,,,,,,,,,,,,,,
2026,200800,2010.0,11.9,3.8,34.0,14.9,30.1,9.4,9.4,11.3,33.2,8.8,19.9,11.0,43.4,11.9,6.1,9.1,3552.0
2027,200846,,,,,,,,,,,,,,,,,,340.0
2028,201016,,,,,,,,,,,,,,,,,,27.0
2029,201061,,,,,,,,,,,,,,,,,,32.0
2030,201104,,,,,,,,,,,,,,,,,,636.0
2031,201177,,,,,,,,,,,,,,,,,,
2032,201195,,,,,,,,,,,,,,,,,,735.0
2033,201283,,,,,,,,,,,,,,,,,,349.0
2034,201371,,,,,,,,,,,,,,,,,,206.0
2035,201399,,,,,,,,,,,,,,,,,,340.0
2036,201432,,,,,,,,,,,,,,,,,,370.0
2037,201441,2010.0,36.2,3.5,30.8,15.2,60.4,10.6,2.6,8.4,62.2,7.7,9.8,6.7,69.1,9.5,0.7,6.1,3233.0
2038,201469,,,,,,,,,,,,,,,,,,
2039,201548,,,,,,,,,,,,,,,,,,627.0
2040,201645,,,,,,,,,,,,,,,,,,1132.0
2041,201654,,,,,,,,,,,,,,,,,,760.0
2042,201672,,,,,,,,,,,,,,,,,,560.0
2043,201690,,,,,,,,,,,,,,,,,,564.0
2044,201751,,,,,,,,,,,,,,,,,,42.0
2045,201821,,,,,,,,,,,,,,,,,,
2046,201858,,,,,,,,,,,,,,,,,,108.0
2047,201885,2010.0,20.5,2.9,46.2,13.0,55.5,9.1,6.8,7.4,42.2,5.6,22.4,9.6,56.3,9.8,5.1,5.6,3525.0
2048,201928,,,,,,,,,,,,,,,,,,1343.0
2049,201946,,,,,,,,,,,,,,,,,,
2050,201955,,,,,,,,,,,,,,,,,,
2051,201964,,,,,,,,,,,,,,,,,,64.0
2052,201973,,,,,,,,,,,,,,,,,,392.0
2053,202046,,,,,,,,,,,,,,,,,,97.0
2054,202073,,,,,,,,,,,,,,,,,,58.0
2055,202134,2010.0,9.7,2.4,33.2,24.7,30.0,9.0,8.2,15.0,48.4,4.7,14.1,11.4,57.2,8.6,5.0,7.0,1132.0
2056,202161,,,,,,,,,,,,,,,,,,156.0
2057,202170,,,,,,,,,,,,,,,,,,325.0
2058,202222,,,,,,,,,,,,,,,,,,2190.0
2059,202356,,,,,,,,,,,,,,,,,,2085.0
2060,202435,,,,,,,,,,,,,,,,,,30.0
2061,202480,,,,,,,,,,,,,,,,,,1763.0
2062,202514,,,,,,,,,,,,,,,,,,226.0
2063,202523,,,,,,,,,,,,,,,,,,585.0
2064,202648,,,,,,,,,,,,,,,,,,437.0
2065,202684,,,,,,,,,,,,,,,,,,
2066,202763,,,,,,,,,,,,,,,,,,589.0
2067,202806,,,,,,,,,,,,,,,,,,60.0
2068,202903,,,,,,,,,,,,,,,,,,37.0
2069,202912,,,,,,,,,,,,,,,,,,
2070,203085,,,,,,,,,,,,,,,,,,369.0
2071,203128,,,,,,,,,,,,,,,,,,333.0
2072,203155,,,,,,,,,,,,,,,,,,1278.0
2073,203313,,,,,,,,,,,,,,,,,,
2074,203331,,,,,,,,,,,,,,,,,,291.0
2075,203368,,,,,,,,,,,,,,,,,,720.0
2076,203386,,,,,,,,,,,,,,,,,,
2077,203447,,,,,,,,,,,,,,,,,,75.0
2078,203456,,,,,,,,,,,,,,,,,,18.0
2079,203465,,,,,,,,,,,,,,,,,,574.0
2080,203474,,,,,,,,,,,,,,,,,,207.0
2081,203483,,,,,,,,,,,,,,,,,,142.0
2082,203492,,,,,,,,,,,,,,,,,,79.0
2083,203517,2010.0,22.8,4.2,35.5,19.5,49.8,13.6,5.4,9.8,38.9,7.5,17.1,14.5,49.1,13.7,4.0,8.1,3721.0
2084,203526,,,,,,,,,,,,,,,,,,104.0
2085,203535,,,,,,,,,,,,,,,,,,458.0
2086,203544,,,,,,,,,,,,,,,,,,11.0
2087,203580,,,,,,,,,,,,,,,,,,237.0
2088,203599,,,,,,,,,,,,,,,,,,955.0
2089,203678,,,,,,,,,,,,,,,,,,684.0
2090,203720,,,,,,,,,,,,,,,,,,62.0
2091,203739,,,,,,,,,,,,,,,,,,54.0
2092,203748,,,,,,,,,,,,,,,,,,1175.0
2093,203757,,,,,,,,,,,,,,,,,,90.0
2094,203775,,,,,,,,,,,,,,,,,,387.0
2095,203845,,,,,,,,,,,,,,,,,,416.0
2096,203881,,,,,,,,,,,,,,,,,,355.0
2097,203960,,,,,,,,,,,,,,,,,,17.0
2098,204006,,,,,,,,,,,,,,,,,,481.0
2099,204015,,,,,,,,,,,,,,,,,,302.0
2100,204024,2010.0,67.7,5.5,15.6,8.2,80.1,10.5,0.8,3.1,73.9,5.8,7.2,7.2,78.7,10.1,0.5,3.4,3456.0
2101,204060,,,,,,,,,,,,,,,,,,20.0
2102,204176,,,,,,,,,,,,,,,,,,84.0
2103,204185,,,,,,,,,,,,,,,,,,593.0
2104,204194,,,,,,,,,,,,,,,,,,350.0
2105,204200,,,,,,,,,,,,,,,,,,335.0
2106,204255,,,,,,,,,,,,,,,,,,593.0
2107,204264,,,,,,,,,,,,,,,,,,430.0
2108,204307,,,,,,,,,,,,,,,,,,540.0
2109,204316,,,,,,,,,,,,,,,,,,
2110,204422,,,,,,,,,,,,,,,,,,380.0
2111,204440,,,,,,,,,,,,,,,,,,286.0
2112,204468,,,,,,,,,,,,,,,,,,230.0
2113,204486,,,,,,,,,,,,,,,,,,68.0
2114,204501,,,,,,,,,,,,,,,,,,723.0
2115,204592,,,,,,,,,,,,,,,,,,35.0
2116,204608,,,,,,,,,,,,,,,,,,846.0
2117,204617,,,,,,,,,,,,,,,,,,391.0
2118,204626,,,,,,,,,,,,,,,,,,261.0
2119,204635,,,,,,,,,,,,,,,,,,559.0
2120,204662,,,,,,,,,,,,,,,,,,281.0
2121,204671,,,,,,,,,,,,,,,,,,477.0
2122,204680,,,,,,,,,,,,,,,,,,513.0
2123,204699,,,,,,,,,,,,,,,,,,503.0
2124,204705,,,,,,,,,,,,,,,,,,1140.0
2125,204796,2010.0,48.5,2.0,34.9,8.3,77.7,5.7,2.6,4.8,64.5,5.2,10.3,6.9,70.8,7.2,2.0,4.9,6155.0
2126,204802,,,,,,,,,,,,,,,,,,129.0
2127,204820,,,,,,,,,,,,,,,,,,150.0
2128,204839,,,,,,,,,,,,,,,,,,136.0
2129,204848,,,,,,,,,,,,,,,,,,275.0
2130,204857,2010.0,45.2,4.8,22.2,15.4,64.5,12.9,1.4,7.5,59.1,7.0,5.6,11.7,64.1,12.0,0.7,6.5,3970.0
2131,204866,,,,,,,,,,,,,,,,,,169.0
2132,204884,,,,,,,,,,,,,,,,,,57.0
2133,204909,,,,,,,,,,,,,,,,,,576.0
2134,204936,,,,,,,,,,,,,,,,,,632.0
2135,204945,,,,,,,,,,,,,,,,,,2157.0
2136,205027,,,,,,,,,,,,,,,,,,22.0
2137,205054,,,,,,,,,,,,,,,,,,30.0
2138,205179,,,,,,,,,,,,,,,,,,
2139,205203,,,,,,,,,,,,,,,,,,261.0
2140,205391,,,,,,,,,,,,,,,,,,63.0
2141,205443,2010.0,7.7,10.0,24.0,13.0,18.6,15.2,7.7,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0
2142,205470,,,,,,,,,,,,,,,,,,2314.0
2143,205513,,,,,,,,,,,,,,,,,,23.0
2144,205522,,,,,,,,,,,,,,,,,,19.0
2145,205559,,,,,,,,,,,,,,,,,,15.0
2146,205568,,,,,,,,,,,,,,,,,,60.0
2147,205610,,,,,,,,,,,,,,,,,,
2148,205647,,,,,,,,,,,,,,,,,,
2149,205708,,,,,,,,,,,,,,,,,,195.0
2150,205726,,,,,,,,,,,,,,,,,,113.0
2151,205841,,,,,,,,,,,,,,,,,,1799.0
2152,205887,,,,,,,,,,,,,,,,,,110.0
2153,205957,,,,,,,,,,,,,,,,,,436.0
2154,205966,,,,,,,,,,,,,,,,,,514.0
2155,206002,,,,,,,,,,,,,,,,,,10.0
2156,206011,,,,,,,,,,,,,,,,,,513.0
2157,206048,,,,,,,,,,,,,,,,,,308.0
2158,206084,2010.0,22.4,4.2,31.4,19.1,43.8,11.9,5.0,11.7,48.0,7.3,11.1,12.1,53.9,11.9,3.3,9.0,3383.0
2159,206093,,,,,,,,,,,,,,,,,,223.0
2160,206224,,,,,,,,,,,,,,,,,,52.0
2161,206279,,,,,,,,,,,,,,,,,,16.0
2162,206330,,,,,,,,,,,,,,,,,,240.0
2163,206349,,,,,,,,,,,,,,,,,,110.0
2164,206394,,,,,,,,,,,,,,,,,,35.0
